Engine_ID,Cycle,Predicted_RUL,True_RUL
27,74,52.299930572509766,
27,75,50.823726654052734,
27,76,46.476707458496094,
27,77,43.326229095458984,
27,78,41.5227165222168,
27,79,39.6966552734375,
27,80,31.24854278564453,
27,81,31.16966438293457,
27,82,28.79720687866211,
27,83,29.409652709960938,
27,84,27.99068832397461,
27,85,29.793540954589844,
27,86,30.421228408813477,
27,87,30.943695068359375,
27,88,32.809295654296875,
27,89,35.31314468383789,
27,90,34.13417434692383,
27,91,32.52241897583008,
27,92,31.818561553955078,
27,93,26.407562255859375,
27,94,27.53273582458496,
27,95,28.090652465820312,
27,96,27.4641170501709,
27,97,24.631101608276367,
27,98,21.822999954223633,
27,99,17.69278335571289,
27,100,16.698949813842773,
27,101,15.699519157409668,
27,102,13.825530052185059,
27,103,11.758427619934082,
27,104,10.361762046813965,
27,105,9.412674903869629,
27,106,7.929838180541992,
27,107,7.437734603881836,
27,108,6.9996747970581055,
27,109,7.041515350341797,
27,110,6.549241542816162,
27,111,123.03144836425781,
27,112,123.37985229492188,
27,113,123.79560852050781,
27,114,124.12339782714844,
27,115,123.6922607421875,
27,116,124.15533447265625,
27,117,124.97428894042969,
27,118,125.6812744140625,
27,119,127.30073547363281,
27,120,128.22340393066406,
27,121,126.96487426757812,
27,122,127.66390228271484,
27,123,125.97869873046875,
27,124,125.26057434082031,
27,125,125.09432983398438,
27,126,124.88763427734375,
27,127,125.36019897460938,
27,128,126.25201416015625,
27,129,126.31204223632812,
27,130,126.39673614501953,
27,131,124.52033996582031,
27,132,124.25439453125,
27,133,124.68323516845703,
27,134,123.97108459472656,
27,135,123.24493408203125,
27,136,124.28726196289062,
27,137,124.03433227539062,
27,138,123.79811096191406,
27,139,124.4453353881836,
27,140,124.65281677246094,66.0
28,1,,
28,2,,
28,3,,
28,4,,
28,5,,
28,6,,
28,7,,
28,8,,
28,9,,
28,10,,
28,11,,
28,12,,
28,13,,
28,14,,
28,15,,
28,16,,
28,17,,
28,18,,
28,19,,
28,20,,
28,21,,
28,22,,
28,23,,
28,24,,
28,25,,
28,26,,
28,27,,
28,28,,
28,29,,
28,30,,
28,31,112.22611999511719,
28,32,115.33610534667969,
28,33,115.41525268554688,
28,34,118.22186279296875,
28,35,119.0885009765625,
28,36,114.64613342285156,
28,37,114.64242553710938,
28,38,107.10436248779297,
28,39,100.38079071044922,
28,40,97.30628967285156,
28,41,103.87376403808594,
28,42,102.35218811035156,
28,43,100.995849609375,
28,44,95.53318786621094,
28,45,96.737060546875,
28,46,76.3720932006836,
28,47,65.55105590820312,
28,48,59.912132263183594,
28,49,58.4613151550293,
28,50,56.80514907836914,
28,51,46.90288162231445,
28,52,39.322837829589844,
28,53,38.736507415771484,
28,54,39.92403793334961,
28,55,42.02579879760742,
28,56,40.922672271728516,
28,57,41.98857498168945,
28,58,40.53911209106445,
28,59,41.83107376098633,
28,60,43.93154525756836,
28,61,45.89296340942383,
28,62,45.42576217651367,
28,63,47.49462127685547,
28,64,48.357269287109375,
28,65,47.48964309692383,
28,66,47.132503509521484,
28,67,50.543514251708984,
28,68,48.76084518432617,
28,69,45.58829879760742,
28,70,42.125518798828125,
28,71,42.50682830810547,
28,72,39.070823669433594,
28,73,38.12807846069336,
28,74,35.27877426147461,
28,75,33.48759841918945,
28,76,30.652301788330078,
28,77,29.426509857177734,
28,78,25.56108856201172,
28,79,25.431549072265625,
28,80,24.691783905029297,
28,81,24.547609329223633,
28,82,24.8936767578125,
28,83,23.65236473083496,
28,84,20.33808135986328,
28,85,17.158227920532227,
28,86,17.069332122802734,
28,87,114.25580596923828,
28,88,115.14344787597656,
28,89,117.52626037597656,
28,90,120.09418487548828,
28,91,121.45310974121094,
28,92,122.03105926513672,
28,93,122.76688385009766,
28,94,122.71954345703125,
28,95,124.66010284423828,
28,96,124.40575408935547,
28,97,124.44033813476562,
28,98,124.3603515625,
28,99,124.74501037597656,
28,100,125.23994445800781,
28,101,125.87376403808594,
28,102,127.02022552490234,
28,103,127.82782745361328,
28,104,126.86636352539062,
28,105,127.49784851074219,
28,106,126.14119720458984,
28,107,127.29711151123047,
28,108,126.56913757324219,
28,109,127.10610961914062,
28,110,127.27278900146484,
28,111,126.95291137695312,
28,112,127.40424346923828,
28,113,127.11429595947266,
28,114,126.77719116210938,
28,115,126.17825317382812,
28,116,126.21315002441406,
28,117,124.5289535522461,
28,118,123.13713836669922,
28,119,120.4808120727539,
28,120,118.61470031738281,
28,121,117.27473449707031,
28,122,116.33393859863281,
28,123,120.2273178100586,
28,124,120.13513946533203,
28,125,118.85269165039062,
28,126,118.45512390136719,
28,127,113.85675811767578,
28,128,113.73753356933594,
28,129,112.0694808959961,
28,130,109.7190170288086,
28,131,108.6932144165039,
28,132,109.2850112915039,
28,133,105.87617492675781,
28,134,101.32408142089844,
28,135,99.03276062011719,
28,136,97.70466613769531,
28,137,92.63859558105469,
28,138,90.87287139892578,
28,139,88.61312103271484,
28,140,87.21998596191406,
28,141,83.37769317626953,
28,142,81.19313049316406,
28,143,80.46757507324219,
28,144,80.780029296875,
28,145,78.70288848876953,
28,146,76.40098571777344,
28,147,73.37493896484375,
28,148,71.27371215820312,
28,149,73.74885559082031,
28,150,68.94403076171875,
28,151,73.44868469238281,
28,152,71.3272476196289,
28,153,72.93196105957031,
28,154,79.02212524414062,
28,155,81.71662902832031,
28,156,84.91339874267578,
28,157,83.30746459960938,
28,158,85.84408569335938,97.0
29,1,,
29,2,,
29,3,,
29,4,,
29,5,,
29,6,,
29,7,,
29,8,,
29,9,,
29,10,,
29,11,,
29,12,,
29,13,,
29,14,,
29,15,,
29,16,,
29,17,,
29,18,,
29,19,,
29,20,,
29,21,,
29,22,,
29,23,,
29,24,,
29,25,,
29,26,,
29,27,,
29,28,,
29,29,,
29,30,,
29,31,123.2817611694336,
29,32,120.31129455566406,
29,33,115.42387390136719,
29,34,110.78327941894531,
29,35,104.5621337890625,
29,36,98.37105560302734,
29,37,93.62950897216797,
29,38,91.1389389038086,
29,39,86.64013671875,
29,40,81.06510925292969,
29,41,79.05438232421875,
29,42,75.74237060546875,
29,43,78.4427490234375,
29,44,81.71500396728516,
29,45,87.66546630859375,
29,46,97.76851654052734,
29,47,106.96665954589844,
29,48,110.60227966308594,
29,49,115.42046356201172,
29,50,117.1702651977539,
29,51,118.65693664550781,
29,52,118.24597930908203,
29,53,117.26229858398438,
29,54,114.98268127441406,
29,55,110.77522277832031,
29,56,107.83079528808594,
29,57,104.39999389648438,
29,58,99.48579406738281,
29,59,98.58229064941406,
29,60,90.12938690185547,
29,61,86.20356750488281,
29,62,80.00373077392578,
29,63,71.51185607910156,
29,64,66.15808868408203,
29,65,64.1434555053711,
29,66,61.22293472290039,
29,67,58.957183837890625,
29,68,58.70811462402344,
29,69,56.33841323852539,
29,70,55.001380920410156,
29,71,60.10477828979492,
29,72,60.804527282714844,
29,73,66.96361541748047,
29,74,78.21794128417969,
29,75,84.93798828125,
29,76,92.79005432128906,
29,77,96.0870590209961,
29,78,97.50384521484375,
29,79,95.82586669921875,
29,80,90.75646209716797,
29,81,93.82744598388672,
29,82,96.03022766113281,
29,83,94.2425765991211,
29,84,88.43888092041016,
29,85,88.3855972290039,
29,86,84.9101791381836,
29,87,83.89702606201172,
29,88,76.24359893798828,
29,89,74.75216674804688,
29,90,69.6969223022461,
29,91,61.63322448730469,
29,92,57.40788269042969,
29,93,52.398983001708984,
29,94,49.626888275146484,
29,95,46.82047653198242,
29,96,42.14492416381836,
29,97,37.74607467651367,
29,98,27.76094627380371,
29,99,26.20125961303711,
29,100,23.742124557495117,
29,101,22.398845672607422,
29,102,18.87818145751953,
29,103,16.66986083984375,
29,104,15.007052421569824,
29,105,12.81469440460205,
29,106,11.435517311096191,
29,107,10.586517333984375,
29,108,9.763649940490723,
29,109,9.04024600982666,
29,110,96.18675231933594,
29,111,105.22773742675781,
29,112,113.41041564941406,
29,113,118.37557983398438,
29,114,120.97803497314453,
29,115,124.00890350341797,
29,116,124.48666381835938,
29,117,126.00518035888672,
29,118,126.36302947998047,
29,119,127.27891540527344,
29,120,127.51224517822266,
29,121,124.64119720458984,
29,122,123.75779724121094,
29,123,123.18556213378906,
29,124,124.03864288330078,
29,125,123.10018920898438,
29,126,126.127197265625,
29,127,125.39463806152344,
29,128,125.23199462890625,
29,129,127.75265502929688,
29,130,127.07701110839844,
29,131,125.54875183105469,
29,132,126.93450164794922,
29,133,125.41482543945312,
29,134,123.89696502685547,
29,135,121.58148956298828,
29,136,120.21524047851562,
29,137,115.994140625,
29,138,110.53120422363281,
29,139,106.5732192993164,
29,140,101.00830078125,
29,141,100.18455505371094,
29,142,98.4619140625,
29,143,95.83113861083984,
29,144,94.41394805908203,
29,145,92.23350524902344,
29,146,90.4842529296875,
29,147,91.69224548339844,
29,148,94.61007690429688,
29,149,103.04736328125,
29,150,106.29719543457031,
29,151,111.05426025390625,
29,152,115.29800415039062,
29,153,118.87956237792969,
29,154,117.70639038085938,
29,155,117.15580749511719,
29,156,121.0896987915039,
29,157,122.9010009765625,
29,158,124.65444946289062,
29,159,125.4571533203125,
29,160,125.08673858642578,
29,161,124.4521713256836,
29,162,124.87281799316406,
29,163,125.77521514892578,
29,164,123.31764221191406,
29,165,122.57331085205078,
29,166,121.14851379394531,
29,167,119.49883270263672,
29,168,119.80718231201172,
29,169,118.48477172851562,
29,170,116.93595886230469,
29,171,118.13131713867188,90.0
30,1,,
30,2,,
30,3,,
30,4,,
30,5,,
30,6,,
30,7,,
30,8,,
30,9,,
30,10,,
30,11,,
30,12,,
30,13,,
30,14,,
30,15,,
30,16,,
30,17,,
30,18,,
30,19,,
30,20,,
30,21,,
30,22,,
30,23,,
30,24,,
30,25,,
30,26,,
30,27,,
30,28,,
30,29,,
30,30,,
30,31,115.65126037597656,
30,32,111.83073425292969,
30,33,109.566650390625,
30,34,117.19996643066406,
30,35,117.43267059326172,
30,36,118.42424011230469,
30,37,118.15052795410156,
30,38,121.00157928466797,
30,39,123.73053741455078,
30,40,120.5128402709961,
30,41,116.84741973876953,
30,42,118.97347259521484,
30,43,121.52195739746094,
30,44,124.64698028564453,
30,45,129.0364532470703,
30,46,129.68055725097656,
30,47,129.09442138671875,
30,48,125.94561767578125,
30,49,129.05140686035156,
30,50,129.25880432128906,
30,51,130.9770965576172,
30,52,134.39785766601562,
30,53,134.63978576660156,
30,54,135.8516845703125,
30,55,135.37013244628906,
30,56,137.3555450439453,
30,57,133.5521697998047,
30,58,124.93251037597656,
30,59,124.41319274902344,
30,60,122.94853973388672,
30,61,119.68037414550781,
30,62,117.58930969238281,
30,63,117.1082763671875,
30,64,117.37698364257812,
30,65,117.02230072021484,
30,66,108.8313980102539,
30,67,113.07823181152344,
30,68,113.19900512695312,
30,69,109.45453643798828,
30,70,112.16817474365234,
30,71,106.29843139648438,
30,72,100.30320739746094,
30,73,107.02051544189453,
30,74,109.01591491699219,
30,75,105.07856750488281,
30,76,106.53174591064453,
30,77,108.16007232666016,
30,78,108.66476440429688,
30,79,111.54859924316406,
30,80,109.35828399658203,
30,81,106.57865905761719,
30,82,111.36940002441406,
30,83,114.868408203125,
30,84,114.40693664550781,
30,85,113.67033386230469,
30,86,111.40979766845703,
30,87,115.60499572753906,
30,88,117.10923767089844,
30,89,116.1837158203125,
30,90,117.86367797851562,
30,91,115.27938842773438,
30,92,113.2567367553711,
30,93,104.50577545166016,
30,94,97.60235595703125,
30,95,94.20338439941406,
30,96,98.54583740234375,
30,97,97.7755355834961,
30,98,97.57182312011719,
30,99,92.96272277832031,
30,100,94.38713073730469,
30,101,89.64168548583984,
30,102,74.92543029785156,
30,103,67.08972930908203,
30,104,66.11465454101562,
30,105,69.91669464111328,
30,106,70.58334350585938,
30,107,69.69987487792969,
30,108,72.03024291992188,
30,109,67.9390869140625,
30,110,74.3524169921875,
30,111,78.83255767822266,
30,112,84.66471099853516,
30,113,85.99723052978516,
30,114,89.6534194946289,
30,115,88.63705444335938,
30,116,78.86503601074219,
30,117,82.16915130615234,
30,118,74.64794921875,
30,119,77.44048309326172,
30,120,66.49885559082031,
30,121,62.91298294067383,
30,122,57.39399337768555,
30,123,58.62548828125,
30,124,57.53715133666992,
30,125,56.3574104309082,
30,126,58.067134857177734,
30,127,60.941646575927734,
30,128,64.708251953125,
30,129,61.924644470214844,
30,130,61.25471878051758,
30,131,60.99842071533203,
30,132,56.94643020629883,
30,133,54.55183410644531,
30,134,38.44784927368164,
30,135,33.33952713012695,
30,136,32.87984085083008,
30,137,33.84694290161133,
30,138,34.09246063232422,
30,139,35.813072204589844,
30,140,36.6821403503418,
30,141,36.03748321533203,
30,142,34.33406066894531,
30,143,34.753902435302734,115.0
31,1,,
31,2,,
31,3,,
31,4,,
31,5,,
31,6,,
31,7,,
31,8,,
31,9,,
31,10,,
31,11,,
31,12,,
31,13,,
31,14,,
31,15,,
31,16,,
31,17,,
31,18,,
31,19,,
31,20,,
31,21,,
31,22,,
31,23,,
31,24,,
31,25,,
31,26,,
31,27,,
31,28,,
31,29,,
31,30,,
31,31,125.56646728515625,
31,32,125.78471374511719,
31,33,125.0245590209961,
31,34,124.48340606689453,
31,35,124.06063842773438,
31,36,123.93087768554688,
31,37,125.11634826660156,
31,38,125.50837707519531,
31,39,125.34722137451172,
31,40,126.98741149902344,
31,41,126.18981170654297,
31,42,125.87387084960938,
31,43,125.35643005371094,
31,44,124.76970672607422,
31,45,125.56513977050781,
31,46,126.28904724121094,
31,47,125.85018157958984,
31,48,126.22248840332031,
31,49,125.3395767211914,
31,50,125.8824691772461,
31,51,125.4397964477539,
31,52,125.36670684814453,
31,53,125.37582397460938,
31,54,125.29935455322266,
31,55,125.39836883544922,
31,56,124.92884826660156,
31,57,123.17740631103516,
31,58,122.13626861572266,
31,59,122.06403350830078,
31,60,123.04409790039062,
31,61,123.16561126708984,
31,62,123.7449951171875,
31,63,123.12257385253906,
31,64,123.2538833618164,
31,65,124.62226104736328,
31,66,124.1054458618164,
31,67,124.07969665527344,
31,68,124.1313705444336,
31,69,123.87324523925781,
31,70,123.87788391113281,
31,71,124.27561950683594,
31,72,124.6490249633789,
31,73,125.08033752441406,
31,74,126.1728286743164,
31,75,127.21251678466797,
31,76,126.32673645019531,
31,77,125.34016418457031,
31,78,125.34552001953125,
31,79,125.39247131347656,
31,80,124.63278198242188,
31,81,124.96029663085938,
31,82,124.43812561035156,
31,83,123.27079010009766,
31,84,123.34276580810547,
31,85,123.36112213134766,
31,86,123.24380493164062,
31,87,123.80056762695312,
31,88,123.1395263671875,
31,89,123.47422790527344,
31,90,122.63365173339844,
31,91,122.77105712890625,
31,92,124.19775390625,
31,93,124.3487548828125,
31,94,123.3228759765625,
31,95,121.77361297607422,
31,96,119.30856323242188,
31,97,117.4207763671875,
31,98,117.99982452392578,
31,99,117.97091674804688,
31,100,118.8101577758789,
31,101,119.54067993164062,
31,102,120.31806182861328,
31,103,121.38375854492188,
31,104,122.44252014160156,
31,105,123.31271362304688,
31,106,124.23737335205078,
31,107,124.55170440673828,
31,108,124.82115173339844,
31,109,123.04729461669922,
31,110,122.75306701660156,
31,111,121.27758026123047,
31,112,118.97136688232422,
31,113,116.16035461425781,
31,114,113.4488525390625,
31,115,108.59477233886719,
31,116,102.40504455566406,
31,117,98.77963256835938,
31,118,91.79830932617188,
31,119,87.36297607421875,
31,120,84.58930969238281,
31,121,81.88502502441406,
31,122,84.68172454833984,
31,123,84.57513427734375,
31,124,84.26226043701172,
31,125,83.50090026855469,
31,126,81.05020141601562,
31,127,79.83837890625,
31,128,72.2025375366211,
31,129,70.0467758178711,
31,130,69.2706527709961,
31,131,72.40950012207031,
31,132,75.90705871582031,
31,133,77.69772338867188,
31,134,80.57823944091797,
31,135,81.05976867675781,
31,136,82.25920104980469,
31,137,79.90144348144531,
31,138,80.63587951660156,
31,139,79.8852310180664,
31,140,81.20942687988281,
31,141,81.54473876953125,
31,142,80.16871643066406,
31,143,77.06340026855469,
31,144,75.58966064453125,
31,145,70.71892547607422,
31,146,65.54525756835938,
31,147,63.05487060546875,
31,148,60.9018669128418,
31,149,58.37958908081055,
31,150,55.318851470947266,
31,151,53.82667541503906,
31,152,52.943729400634766,
31,153,52.346004486083984,
31,154,51.624446868896484,
31,155,49.869205474853516,
31,156,46.2658576965332,
31,157,41.992530822753906,
31,158,38.07440948486328,
31,159,35.240875244140625,
31,160,34.5666618347168,
31,161,34.22273635864258,
31,162,32.833290100097656,
31,163,127.2469253540039,
31,164,126.78840637207031,
31,165,126.47382354736328,
31,166,126.23065185546875,
31,167,126.4916000366211,
31,168,126.94343566894531,
31,169,126.60470581054688,
31,170,125.70700073242188,
31,171,126.04399108886719,
31,172,126.89610290527344,
31,173,127.5784912109375,
31,174,126.47748565673828,
31,175,126.18902587890625,
31,176,124.82505798339844,
31,177,121.8163070678711,
31,178,118.66936492919922,
31,179,117.95939636230469,
31,180,116.60507202148438,
31,181,114.12055969238281,
31,182,107.5389175415039,
31,183,105.46055603027344,
31,184,102.82720184326172,
31,185,100.41868591308594,
31,186,98.04177856445312,
31,187,96.099853515625,
31,188,97.17074584960938,
31,189,93.99504852294922,
31,190,92.32628631591797,
31,191,85.98289489746094,
31,192,83.7542495727539,
31,193,88.3425521850586,
31,194,91.12989807128906,
31,195,97.22354125976562,
31,196,105.16900634765625,8.0
32,1,,
32,2,,
32,3,,
32,4,,
32,5,,
32,6,,
32,7,,
32,8,,
32,9,,
32,10,,
32,11,,
32,12,,
32,13,,
32,14,,
32,15,,
32,16,,
32,17,,
32,18,,
32,19,,
32,20,,
32,21,,
32,22,,
32,23,,
32,24,,
32,25,,
32,26,,
32,27,,
32,28,,
32,29,,
32,30,,
32,31,87.21998596191406,
32,32,83.37769317626953,
32,33,81.19313049316406,
32,34,80.46757507324219,
32,35,80.780029296875,
32,36,78.70288848876953,
32,37,76.40098571777344,
32,38,73.37493896484375,
32,39,71.27371215820312,
32,40,73.74885559082031,
32,41,68.94403076171875,
32,42,73.44868469238281,
32,43,71.3272476196289,
32,44,72.93196105957031,
32,45,79.02212524414062,
32,46,81.71662902832031,
32,47,84.91339874267578,
32,48,83.30746459960938,
32,49,85.84408569335938,
32,50,84.74642944335938,
32,51,88.01091003417969,
32,52,89.73724365234375,
32,53,89.81942749023438,
32,54,88.98602294921875,
32,55,92.01828002929688,
32,56,88.98634338378906,
32,57,88.84192657470703,
32,58,88.19807434082031,
32,59,84.4729995727539,
32,60,79.15409088134766,
32,61,80.06610107421875,
32,62,73.30960083007812,
32,63,69.41580963134766,
32,64,61.554405212402344,
32,65,59.464500427246094,
32,66,58.31769561767578,
32,67,51.986087799072266,
32,68,50.18180847167969,
32,69,101.61726379394531,
32,70,100.76754760742188,
32,71,99.60040283203125,
32,72,104.13787841796875,
32,73,113.89762115478516,
32,74,120.30375671386719,
32,75,119.59747314453125,
32,76,122.57645416259766,
32,77,124.43525695800781,
32,78,127.6749496459961,
32,79,127.01386260986328,
32,80,126.40379333496094,
32,81,125.70750427246094,
32,82,126.85563659667969,
32,83,125.77574157714844,
32,84,114.6124496459961,
32,85,103.39678192138672,
32,86,98.91627502441406,
32,87,98.62203979492188,
32,88,94.8877182006836,
32,89,92.87348937988281,
32,90,95.47886657714844,
32,91,94.58682250976562,
32,92,94.99024963378906,
32,93,97.21311950683594,
32,94,98.88140869140625,
32,95,103.00511169433594,
32,96,102.84391784667969,
32,97,102.63099670410156,
32,98,98.27979278564453,
32,99,98.17857360839844,
32,100,100.50193786621094,
32,101,96.30677795410156,
32,102,88.76115417480469,
32,103,78.88583374023438,
32,104,75.51441955566406,
32,105,76.91807556152344,
32,106,81.62103271484375,
32,107,77.42401885986328,
32,108,77.6534194946289,
32,109,78.64115142822266,
32,110,88.23143005371094,
32,111,94.1816635131836,
32,112,102.71499633789062,
32,113,111.23944091796875,
32,114,115.09496307373047,
32,115,117.14076232910156,
32,116,121.85541534423828,
32,117,121.32769012451172,
32,118,121.72062683105469,
32,119,124.35734558105469,
32,120,130.6191864013672,
32,121,134.73593139648438,
32,122,138.3983612060547,
32,123,127.78520965576172,
32,124,123.9561767578125,
32,125,117.20930480957031,
32,126,118.50845336914062,
32,127,118.54022979736328,
32,128,120.02931213378906,
32,129,123.91615295410156,
32,130,123.78012084960938,
32,131,124.5999755859375,
32,132,125.87583923339844,
32,133,124.33834075927734,
32,134,118.20648193359375,
32,135,114.41401672363281,
32,136,113.58418273925781,
32,137,118.68547058105469,
32,138,121.89215850830078,
32,139,118.38642883300781,
32,140,104.94178771972656,
32,141,108.17249298095703,
32,142,109.71946716308594,
32,143,103.34640502929688,
32,144,105.10958862304688,
32,145,99.60052490234375,48.0
33,1,,
33,2,,
33,3,,
33,4,,
33,5,,
33,6,,
33,7,,
33,8,,
33,9,,
33,10,,
33,11,,
33,12,,
33,13,,
33,14,,
33,15,,
33,16,,
33,17,,
33,18,,
33,19,,
33,20,,
33,21,,
33,22,,
33,23,,
33,24,,
33,25,,
33,26,,
33,27,,
33,28,,
33,29,,
33,30,,
33,31,123.61932373046875,
33,32,123.50177764892578,
33,33,123.5207748413086,
33,34,123.9351577758789,
33,35,124.23237609863281,
33,36,122.65963745117188,
33,37,123.01390075683594,
33,38,124.28455352783203,
33,39,124.54025268554688,
33,40,124.61811828613281,
33,41,124.67613220214844,
33,42,124.01388549804688,
33,43,122.71542358398438,
33,44,123.02918243408203,
33,45,122.91830444335938,
33,46,123.01879119873047,
33,47,123.88407897949219,
33,48,123.61221313476562,
33,49,123.1412582397461,
33,50,122.79104614257812,106.0
34,1,,
34,2,,
34,3,,
34,4,,
34,5,,
34,6,,
34,7,,
34,8,,
34,9,,
34,10,,
34,11,,
34,12,,
34,13,,
34,14,,
34,15,,
34,16,,
34,17,,
34,18,,
34,19,,
34,20,,
34,21,,
34,22,,
34,23,,
34,24,,
34,25,,
34,26,,
34,27,,
34,28,,
34,29,,
34,30,,
34,31,116.85098266601562,
34,32,117.16101837158203,
34,33,119.31117248535156,
34,34,121.46263122558594,
34,35,122.24754333496094,
34,36,124.27848815917969,
34,37,122.15599060058594,
34,38,122.18277740478516,
34,39,119.8857192993164,
34,40,117.35353088378906,
34,41,114.92699432373047,
34,42,113.63899230957031,
34,43,112.46536254882812,
34,44,110.70115661621094,
34,45,111.7372055053711,
34,46,110.63148498535156,
34,47,109.11278533935547,
34,48,105.58991241455078,
34,49,83.98023223876953,
34,50,85.4473876953125,
34,51,81.13276672363281,
34,52,84.81201171875,
34,53,87.97433471679688,
34,54,86.7224349975586,
34,55,89.41923522949219,
34,56,94.85872650146484,
34,57,96.67615509033203,
34,58,97.250244140625,
34,59,105.99471282958984,
34,60,102.853515625,
34,61,103.66120910644531,
34,62,100.34505462646484,
34,63,102.91056823730469,
34,64,107.84553527832031,
34,65,110.60215759277344,
34,66,109.78495788574219,
34,67,111.03689575195312,
34,68,109.74596405029297,
34,69,107.06892395019531,
34,70,106.50694274902344,
34,71,108.51182556152344,
34,72,110.25129699707031,
34,73,112.93060302734375,
34,74,114.2663345336914,
34,75,116.66201782226562,
34,76,116.58348083496094,
34,77,116.74833679199219,
34,78,117.46476745605469,
34,79,120.6025390625,
34,80,118.69512939453125,
34,81,111.29901123046875,
34,82,109.37796020507812,
34,83,107.64370727539062,
34,84,105.45222473144531,
34,85,97.75846862792969,
34,86,93.97561645507812,
34,87,88.65977478027344,
34,88,85.95623779296875,
34,89,84.0015640258789,
34,90,84.57131958007812,
34,91,84.6780776977539,
34,92,87.46724700927734,
34,93,98.59041595458984,
34,94,96.68289184570312,
34,95,97.54338073730469,
34,96,94.23502349853516,
34,97,69.19674682617188,
34,98,80.59423828125,
34,99,87.6199722290039,
34,100,87.11106872558594,
34,101,86.38697814941406,
34,102,82.32928466796875,
34,103,84.1993637084961,
34,104,84.81314849853516,
34,105,78.75668334960938,
34,106,75.73973083496094,
34,107,70.18449401855469,
34,108,65.26564025878906,
34,109,61.771339416503906,
34,110,57.2172966003418,
34,111,57.521766662597656,
34,112,57.1912841796875,
34,113,60.179439544677734,
34,114,59.34822463989258,
34,115,63.222511291503906,
34,116,71.0882568359375,
34,117,70.2533950805664,
34,118,71.51172637939453,
34,119,71.34679412841797,
34,120,71.65337371826172,
34,121,67.22090148925781,
34,122,64.83602905273438,
34,123,59.05439758300781,
34,124,125.3372802734375,
34,125,124.77266693115234,
34,126,124.45118713378906,
34,127,125.4813003540039,
34,128,126.05781555175781,
34,129,125.1834487915039,
34,130,124.71621704101562,
34,131,124.294921875,
34,132,124.42373657226562,
34,133,124.94178009033203,
34,134,124.78178405761719,
34,135,124.95759582519531,
34,136,124.85586547851562,
34,137,124.6729736328125,
34,138,124.80594635009766,
34,139,123.60592651367188,
34,140,123.66683959960938,
34,141,123.43360900878906,
34,142,124.25460815429688,
34,143,123.33309936523438,
34,144,122.8875961303711,
34,145,122.63481140136719,
34,146,121.49603271484375,
34,147,122.49223327636719,
34,148,123.09037780761719,
34,149,123.98521423339844,
34,150,124.61843872070312,
34,151,125.76240539550781,
34,152,122.93763732910156,
34,153,122.90739440917969,
34,154,122.14886474609375,
34,155,123.47029113769531,
34,156,122.37535858154297,
34,157,121.30083465576172,
34,158,120.8768310546875,
34,159,121.27302551269531,
34,160,121.03146362304688,
34,161,122.2412338256836,
34,162,122.21749877929688,
34,163,122.97811889648438,
34,164,121.62838745117188,
34,165,122.0110855102539,
34,166,122.38710021972656,
34,167,124.32554626464844,
34,168,124.13401794433594,
34,169,125.38445281982422,
34,170,125.68630981445312,
34,171,125.7168197631836,
34,172,125.52594757080078,
34,173,124.87797546386719,
34,174,123.2245101928711,
34,175,123.29782104492188,
34,176,125.96641540527344,
34,177,124.71332550048828,
34,178,123.67552947998047,
34,179,124.43572235107422,
34,180,125.16112518310547,
34,181,124.6104736328125,
34,182,123.881591796875,
34,183,124.04107666015625,
34,184,121.2568359375,
34,185,115.44743347167969,
34,186,109.84359741210938,
34,187,105.1961669921875,
34,188,69.4098129272461,
34,189,74.84903717041016,
34,190,76.37930297851562,
34,191,77.37832641601562,
34,192,87.38914489746094,
34,193,108.63340759277344,
34,194,113.99057006835938,
34,195,122.24488830566406,
34,196,124.7135009765625,
34,197,127.03795623779297,
34,198,128.29824829101562,
34,199,124.94742584228516,
34,200,124.716552734375,
34,201,122.18168640136719,
34,202,117.0784912109375,
34,203,114.73263549804688,7.0
35,1,,
35,2,,
35,3,,
35,4,,
35,5,,
35,6,,
35,7,,
35,8,,
35,9,,
35,10,,
35,11,,
35,12,,
35,13,,
35,14,,
35,15,,
35,16,,
35,17,,
35,18,,
35,19,,
35,20,,
35,21,,
35,22,,
35,23,,
35,24,,
35,25,,
35,26,,
35,27,,
35,28,,
35,29,,
35,30,,
35,31,121.46263122558594,
35,32,122.24754333496094,
35,33,124.27848815917969,
35,34,122.15599060058594,
35,35,122.18277740478516,
35,36,119.8857192993164,
35,37,117.35353088378906,
35,38,114.92699432373047,
35,39,113.63899230957031,
35,40,112.46536254882812,
35,41,110.70115661621094,
35,42,111.7372055053711,
35,43,110.63148498535156,
35,44,109.11278533935547,
35,45,105.58991241455078,
35,46,83.98023223876953,
35,47,85.4473876953125,
35,48,81.13276672363281,
35,49,84.81201171875,
35,50,87.97433471679688,
35,51,86.7224349975586,
35,52,89.41923522949219,
35,53,94.85872650146484,
35,54,96.67615509033203,
35,55,97.250244140625,
35,56,105.99471282958984,
35,57,102.853515625,
35,58,103.66120910644531,
35,59,100.34505462646484,
35,60,102.91056823730469,
35,61,107.84553527832031,
35,62,110.60215759277344,
35,63,109.78495788574219,
35,64,111.03689575195312,
35,65,109.74596405029297,
35,66,107.06892395019531,
35,67,106.50694274902344,
35,68,108.51182556152344,
35,69,110.25129699707031,
35,70,112.93060302734375,
35,71,114.2663345336914,
35,72,116.66201782226562,
